,ID,positive_count,negative_count,meta_score,num_critic_reviews,user_score,num_ratings,critic_positive,critic_mixed,critic_negative,user_positive,user_mixed,user_negative
1209,565860.0,9.0,3.0,,,,,,,,,,
1210,565860.0,4.0,1.0,,,,,,,,,,
1211,565860.0,5.0,0.0,,,,,,,,,,
1212,469610.0,271.0,82.0,75.0,14.0,6.2,17.0,8.0,6.0,0.0,1.0,3.0,0.0
1213,469610.0,48.0,17.0,75.0,14.0,6.2,17.0,8.0,6.0,0.0,1.0,3.0,0.0
1214,469610.0,21.0,12.0,75.0,14.0,6.2,17.0,8.0,6.0,0.0,1.0,3.0,0.0
1215,469610.0,20.0,10.0,75.0,14.0,6.2,17.0,8.0,6.0,0.0,1.0,3.0,0.0
1216,469610.0,20.0,14.0,75.0,14.0,6.2,17.0,8.0,6.0,0.0,1.0,3.0,0.0
1217,469610.0,25.0,3.0,75.0,14.0,6.2,17.0,8.0,6.0,0.0,1.0,3.0,0.0
1218,596590.0,0.0,0.0,,,,,,,,,,
1219,596590.0,0.0,0.0,,,,,,,,,,
1220,596590.0,0.0,0.0,,,,,,,,,,
1221,596590.0,5.0,1.0,,,,,,,,,,
1222,596590.0,1.0,0.0,,,,,,,,,,
1223,596590.0,1.0,0.0,,,,,,,,,,
1224,557680.0,0.0,1.0,,,,,,,,,,
1225,557680.0,0.0,0.0,,,,,,,,,,
1226,557680.0,1.0,0.0,,,,,,,,,,
1227,557680.0,0.0,0.0,,,,,,,,,,
1228,557680.0,0.0,0.0,,,,,,,,,,
1229,557680.0,0.0,0.0,,,,,,,,,,
1230,301680.0,0.0,0.0,,,,,,,,,,
1231,301680.0,0.0,1.0,,,,,,,,,,
1232,301680.0,0.0,0.0,,,,,,,,,,
1233,301680.0,0.0,0.0,,,,,,,,,,
1234,301680.0,1.0,1.0,,,,,,,,,,
1235,301680.0,,,,,,,,,,,,
1236,397940.0,2.0,0.0,,,,,,,,,,
1237,397940.0,1.0,0.0,,,,,,,,,,
1238,397940.0,0.0,0.0,,,,,,,,,,
1239,397940.0,2.0,0.0,,,,,,,,,,
1240,397940.0,0.0,4.0,,,,,,,,,,
1241,397940.0,3.0,1.0,,,,,,,,,,
1242,236150.0,19.0,17.0,70.0,19.0,8.4,146.0,8.0,10.0,1.0,69.0,6.0,4.0
1243,236150.0,22.0,12.0,70.0,19.0,8.4,146.0,8.0,10.0,1.0,69.0,6.0,4.0
1244,236150.0,10.0,3.0,70.0,19.0,8.4,146.0,8.0,10.0,1.0,69.0,6.0,4.0
1245,236150.0,15.0,6.0,70.0,19.0,8.4,146.0,8.0,10.0,1.0,69.0,6.0,4.0
1246,236150.0,7.0,8.0,70.0,19.0,8.4,146.0,8.0,10.0,1.0,69.0,6.0,4.0
1247,236150.0,6.0,6.0,70.0,19.0,8.4,146.0,8.0,10.0,1.0,69.0,6.0,4.0
1248,322170.0,737.0,43.0,,,,,,,,,,
1249,322170.0,626.0,53.0,,,,,,,,,,
1250,322170.0,1719.0,114.0,,,,,,,,,,
1251,322170.0,1136.0,78.0,,,,,,,,,,
1252,322170.0,724.0,53.0,,,,,,,,,,
1253,322170.0,596.0,50.0,,,,,,,,,,
1254,582270.0,366.0,45.0,78.0,4.0,5.4,38.0,3.0,1.0,0.0,4.0,2.0,7.0
1255,582270.0,106.0,22.0,78.0,4.0,5.4,38.0,3.0,1.0,0.0,4.0,2.0,7.0
1256,582270.0,67.0,15.0,78.0,4.0,5.4,38.0,3.0,1.0,0.0,4.0,2.0,7.0
1257,582270.0,85.0,31.0,78.0,4.0,5.4,38.0,3.0,1.0,0.0,4.0,2.0,7.0
1258,582270.0,16.0,3.0,78.0,4.0,5.4,38.0,3.0,1.0,0.0,4.0,2.0,7.0
1259,582270.0,41.0,11.0,78.0,4.0,5.4,38.0,3.0,1.0,0.0,4.0,2.0,7.0
1260,551550.0,1.0,1.0,,,,,,,,,,
1261,551550.0,0.0,1.0,,,,,,,,,,
1262,551550.0,0.0,2.0,,,,,,,,,,
1263,551550.0,0.0,0.0,,,,,,,,,,
1264,551550.0,0.0,0.0,,,,,,,,,,
1265,551550.0,0.0,0.0,,,,,,,,,,
1266,512640.0,0.0,1.0,,,,,,,,,,
1267,512640.0,0.0,0.0,,,,,,,,,,
1268,512640.0,0.0,1.0,,,,,,,,,,
1269,512640.0,0.0,0.0,,,,,,,,,,
1270,512640.0,0.0,0.0,,,,,,,,,,
1271,512640.0,1.0,1.0,,,,,,,,,,
1272,371330.0,4.0,0.0,,,,,,,,,,
1273,371330.0,2.0,0.0,,,,,,,,,,
1274,371330.0,3.0,2.0,,,,,,,,,,
1275,371330.0,4.0,0.0,,,,,,,,,,
1276,371330.0,0.0,0.0,,,,,,,,,,
1277,371330.0,4.0,0.0,,,,,,,,,,
1278,576130.0,5.0,1.0,,,,,,,,,,
1279,576130.0,3.0,2.0,,,,,,,,,,
1280,576130.0,3.0,1.0,,,,,,,,,,
1281,576130.0,1.0,2.0,,,,,,,,,,
1282,576130.0,3.0,0.0,,,,,,,,,,
1283,576130.0,2.0,0.0,,,,,,,,,,
1284,518790.0,266.0,163.0,,,,,,,,,,
1285,518790.0,240.0,83.0,,,,,,,,,,
1286,518790.0,651.0,126.0,,,,,,,,,,
1287,518790.0,823.0,172.0,,,,,,,,,,
1288,518790.0,678.0,205.0,,,,,,,,,,
1289,518790.0,330.0,93.0,,,,,,,,,,
1290,406150.0,89.0,6.0,,,,,,,,,,
1291,406150.0,820.0,37.0,,,,,,,,,,
1292,406150.0,600.0,27.0,,,,,,,,,,
1293,406150.0,957.0,48.0,,,,,,,,,,
1294,406150.0,209.0,14.0,,,,,,,,,,
1295,406150.0,133.0,6.0,,,,,,,,,,
1296,582280.0,0.0,0.0,,,,,,,,,,
1297,582280.0,0.0,0.0,,,,,,,,,,
1298,582280.0,0.0,0.0,,,,,,,,,,
1299,582280.0,0.0,0.0,,,,,,,,,,
1300,582280.0,0.0,0.0,,,,,,,,,,
1301,582280.0,2.0,1.0,,,,,,,,,,
1302,586380.0,2.0,4.0,,,,,,,,,,
1303,586380.0,1.0,0.0,,,,,,,,,,
1304,586380.0,0.0,0.0,,,,,,,,,,
1305,586380.0,0.0,0.0,,,,,,,,,,
1306,586380.0,1.0,1.0,,,,,,,,,,
1307,586380.0,0.0,0.0,,,,,,,,,,
1308,516750.0,327.0,54.0,,,,,,,,,,
1309,516750.0,233.0,32.0,,,,,,,,,,
1310,516750.0,337.0,49.0,,,,,,,,,,
1311,516750.0,347.0,35.0,,,,,,,,,,
1312,516750.0,350.0,36.0,,,,,,,,,,
1313,516750.0,276.0,35.0,,,,,,,,,,
1314,518800.0,0.0,2.0,,,,,,,,,,
1315,518800.0,0.0,0.0,,,,,,,,,,
1316,518800.0,0.0,1.0,,,,,,,,,,
1317,518800.0,0.0,0.0,,,,,,,,,,
1318,518800.0,0.0,0.0,,,,,,,,,,
1319,518800.0,0.0,0.0,,,,,,,,,,
1320,6800.0,16.0,5.0,,,,,,,,,,
1321,6800.0,20.0,1.0,,,,,,,,,,
1322,6800.0,26.0,0.0,,,,,,,,,,
1323,6800.0,37.0,5.0,,,,,,,,,,
1324,6800.0,22.0,4.0,,,,,,,,,,
1325,6800.0,22.0,4.0,,,,,,,,,,
1326,428690.0,63.0,42.0,,,,,,,,,,
1327,428690.0,109.0,51.0,,,,,,,,,,
1328,428690.0,114.0,74.0,,,,,,,,,,
1329,428690.0,119.0,76.0,,,,,,,,,,
1330,428690.0,75.0,41.0,,,,,,,,,,
1331,428690.0,63.0,33.0,,,,,,,,,,
1332,498320.0,0.0,0.0,,,,,,,,,,
1333,498320.0,0.0,0.0,,,,,,,,,,
1334,498320.0,0.0,0.0,,,,,,,,,,
1335,498320.0,0.0,0.0,,,,,,,,,,
1336,498320.0,0.0,0.0,,,,,,,,,,
1337,498320.0,0.0,0.0,,,,,,,,,,
1338,453270.0,6.0,4.0,,,,,,,,,,
1339,453270.0,7.0,2.0,,,,,,,,,,
1340,453270.0,6.0,3.0,,,,,,,,,,
1341,453270.0,5.0,2.0,,,,,,,,,,
1342,453270.0,3.0,3.0,,,,,,,,,,
1343,453270.0,3.0,1.0,,,,,,,,,,
1344,555670.0,0.0,0.0,,,,,,,,,,
1345,555670.0,0.0,0.0,,,,,,,,,,
1346,555670.0,0.0,1.0,,,,,,,,,,
1347,555670.0,0.0,0.0,,,,,,,,,,
1348,555670.0,0.0,0.0,,,,,,,,,,
1349,555670.0,0.0,0.0,,,,,,,,,,
1350,234140.0,254.0,34.0,73.0,22.0,7.8,1071.0,12.0,10.0,0.0,143.0,48.0,18.0
1351,234140.0,220.0,29.0,73.0,22.0,7.8,1071.0,12.0,10.0,0.0,143.0,48.0,18.0
1352,234140.0,316.0,41.0,73.0,22.0,7.8,1071.0,12.0,10.0,0.0,143.0,48.0,18.0
1353,234140.0,423.0,41.0,73.0,22.0,7.8,1071.0,12.0,10.0,0.0,143.0,48.0,18.0
1354,234140.0,222.0,45.0,73.0,22.0,7.8,1071.0,12.0,10.0,0.0,143.0,48.0,18.0
1355,234140.0,277.0,34.0,73.0,22.0,7.8,1071.0,12.0,10.0,0.0,143.0,48.0,18.0
1356,604830.0,0.0,0.0,,,,,,,,,,
1357,604830.0,0.0,1.0,,,,,,,,,,
1358,604830.0,0.0,1.0,,,,,,,,,,
1359,604830.0,0.0,0.0,,,,,,,,,,
1360,604830.0,1.0,1.0,,,,,,,,,,
1361,604830.0,0.0,0.0,,,,,,,,,,
1362,375460.0,1.0,4.0,,,,,,,,,,
1363,375460.0,1.0,2.0,,,,,,,,,,
1364,375460.0,2.0,7.0,,,,,,,,,,
1365,375460.0,3.0,2.0,,,,,,,,,,
1366,375460.0,1.0,2.0,,,,,,,,,,
1367,375460.0,0.0,4.0,,,,,,,,,,
1368,473770.0,0.0,0.0,,,,,,,,,,
1369,473770.0,0.0,0.0,,,,,,,,,,
1370,473770.0,0.0,0.0,,,,,,,,,,
1371,473770.0,0.0,0.0,,,,,,,,,,
1372,473770.0,0.0,0.0,,,,,,,,,,
1373,473770.0,2.0,0.0,,,,,,,,,,
1374,373420.0,78.0,10.0,94.0,5.0,8.2,531.0,5.0,0.0,0.0,48.0,16.0,8.0
1375,373420.0,130.0,19.0,94.0,5.0,8.2,531.0,5.0,0.0,0.0,48.0,16.0,8.0
1376,373420.0,183.0,23.0,94.0,5.0,8.2,531.0,5.0,0.0,0.0,48.0,16.0,8.0
1377,373420.0,142.0,26.0,94.0,5.0,8.2,531.0,5.0,0.0,0.0,48.0,16.0,8.0
1378,373420.0,106.0,7.0,94.0,5.0,8.2,531.0,5.0,0.0,0.0,48.0,16.0,8.0
1379,373420.0,188.0,31.0,94.0,5.0,8.2,531.0,5.0,0.0,0.0,48.0,16.0,8.0
1380,496300.0,114.0,30.0,,,,,,,,,,
1381,496300.0,53.0,9.0,,,,,,,,,,
1382,496300.0,82.0,18.0,,,,,,,,,,
1383,496300.0,93.0,23.0,,,,,,,,,,
1384,496300.0,54.0,2.0,,,,,,,,,,
1385,496300.0,44.0,4.0,,,,,,,,,,
1386,6830.0,15.0,7.0,87.0,17.0,8.9,248.0,16.0,1.0,0.0,30.0,1.0,4.0
1387,6830.0,14.0,2.0,87.0,17.0,8.9,248.0,16.0,1.0,0.0,30.0,1.0,4.0
1388,6830.0,16.0,1.0,87.0,17.0,8.9,248.0,16.0,1.0,0.0,30.0,1.0,4.0
1389,6830.0,30.0,5.0,87.0,17.0,8.9,248.0,16.0,1.0,0.0,30.0,1.0,4.0
1390,6830.0,14.0,0.0,87.0,17.0,8.9,248.0,16.0,1.0,0.0,30.0,1.0,4.0
1391,6830.0,18.0,3.0,87.0,17.0,8.9,248.0,16.0,1.0,0.0,30.0,1.0,4.0
1392,449200.0,1.0,0.0,,,,,,,,,,
1393,449200.0,1.0,1.0,,,,,,,,,,
1394,449200.0,0.0,0.0,,,,,,,,,,
1395,449200.0,0.0,1.0,,,,,,,,,,
1396,449200.0,0.0,0.0,,,,,,,,,,
1397,449200.0,0.0,0.0,,,,,,,,,,
1398,420530.0,580.0,5.0,80.0,8.0,8.7,97.0,5.0,3.0,0.0,20.0,0.0,5.0
1399,420530.0,206.0,2.0,80.0,8.0,8.7,97.0,5.0,3.0,0.0,20.0,0.0,5.0
1400,420530.0,401.0,7.0,80.0,8.0,8.7,97.0,5.0,3.0,0.0,20.0,0.0,5.0
1401,420530.0,478.0,12.0,80.0,8.0,8.7,97.0,5.0,3.0,0.0,20.0,0.0,5.0
1402,420530.0,193.0,3.0,80.0,8.0,8.7,97.0,5.0,3.0,0.0,20.0,0.0,5.0
1403,420530.0,185.0,7.0,80.0,8.0,8.7,97.0,5.0,3.0,0.0,20.0,0.0,5.0
1404,6840.0,13.0,3.0,72.0,24.0,7.6,98.0,15.0,7.0,2.0,11.0,2.0,1.0
1405,6840.0,5.0,1.0,72.0,24.0,7.6,98.0,15.0,7.0,2.0,11.0,2.0,1.0
1406,6840.0,4.0,3.0,72.0,24.0,7.6,98.0,15.0,7.0,2.0,11.0,2.0,1.0
1407,6840.0,10.0,3.0,72.0,24.0,7.6,98.0,15.0,7.0,2.0,11.0,2.0,1.0
1408,6840.0,7.0,3.0,72.0,24.0,7.6,98.0,15.0,7.0,2.0,11.0,2.0,1.0
1409,6840.0,4.0,5.0,72.0,24.0,7.6,98.0,15.0,7.0,2.0,11.0,2.0,1.0
1410,541370.0,0.0,1.0,,,,,,,,,,
1411,541370.0,0.0,0.0,,,,,,,,,,
1412,541370.0,0.0,1.0,,,,,,,,,,
1413,541370.0,0.0,2.0,,,,,,,,,,
1414,541370.0,0.0,0.0,,,,,,,,,,
1415,541370.0,0.0,2.0,,,,,,,,,,
1416,371390.0,0.0,0.0,,,,,,,,,,
1417,371390.0,0.0,0.0,,,,,,,,,,
1418,371390.0,0.0,0.0,,,,,,,,,,
1419,371390.0,0.0,0.0,,,,,,,,,,
1420,371390.0,0.0,0.0,,,,,,,,,,
1421,371390.0,0.0,0.0,,,,,,,,,,
1422,545470.0,1.0,0.0,,,,,,,,,,
1423,545470.0,0.0,0.0,,,,,,,,,,
1424,545470.0,,,,,,,,,,,,
1425,545470.0,0.0,0.0,,,,,,,,,,
1426,545470.0,,,,,,,,,,,,
1427,545470.0,1.0,0.0,,,,,,,,,,
1428,283330.0,1.0,0.0,,,,,,,,,,
1429,283330.0,1.0,1.0,,,,,,,,,,
1430,283330.0,0.0,0.0,,,,,,,,,,
1431,283330.0,0.0,0.0,,,,,,,,,,
1432,283330.0,0.0,0.0,,,,,,,,,,
1433,283330.0,0.0,0.0,,,,,,,,,,
1434,258760.0,9.0,0.0,,,,,,,,,,
1435,258760.0,18.0,2.0,,,,,,,,,,
1436,258760.0,18.0,5.0,,,,,,,,,,
1437,258760.0,31.0,12.0,,,,,,,,,,
1438,258760.0,6.0,8.0,,,,,,,,,,
1439,258760.0,12.0,3.0,,,,,,,,,,
1440,434890.0,0.0,0.0,,,,,,,,,,
1441,434890.0,0.0,0.0,,,,,,,,,,
1442,434890.0,0.0,0.0,,,,,,,,,,
1443,434890.0,0.0,0.0,,,,,,,,,,
1444,434890.0,,,,,,,,,,,,
1445,434890.0,1.0,0.0,,,,,,,,,,
1446,473810.0,2.0,1.0,,,,,,,,,,
1447,473810.0,1.0,0.0,,,,,,,,,,
1448,473810.0,0.0,1.0,,,,,,,,,,
1449,473810.0,0.0,2.0,,,,,,,,,,
1450,473810.0,1.0,0.0,,,,,,,,,,
1451,473810.0,1.0,0.0,,,,,,,,,,
1452,283350.0,1.0,0.0,69.0,10.0,7.2,13.0,5.0,4.0,1.0,2.0,0.0,1.0
1453,283350.0,0.0,0.0,69.0,10.0,7.2,13.0,5.0,4.0,1.0,2.0,0.0,1.0
1454,283350.0,1.0,0.0,69.0,10.0,7.2,13.0,5.0,4.0,1.0,2.0,0.0,1.0
1455,283350.0,0.0,1.0,69.0,10.0,7.2,13.0,5.0,4.0,1.0,2.0,0.0,1.0
1456,283350.0,0.0,0.0,69.0,10.0,7.2,13.0,5.0,4.0,1.0,2.0,0.0,1.0
1457,283350.0,0.0,0.0,69.0,10.0,7.2,13.0,5.0,4.0,1.0,2.0,0.0,1.0
1458,252630.0,2.0,2.0,77.0,14.0,6.7,48.0,10.0,4.0,0.0,8.0,3.0,1.0
1459,252630.0,39.0,2.0,77.0,14.0,6.7,48.0,10.0,4.0,0.0,8.0,3.0,1.0
1460,252630.0,13.0,2.0,77.0,14.0,6.7,48.0,10.0,4.0,0.0,8.0,3.0,1.0
1461,252630.0,38.0,5.0,77.0,14.0,6.7,48.0,10.0,4.0,0.0,8.0,3.0,1.0
1462,252630.0,5.0,1.0,77.0,14.0,6.7,48.0,10.0,4.0,0.0,8.0,3.0,1.0
1463,252630.0,35.0,4.0,77.0,14.0,6.7,48.0,10.0,4.0,0.0,8.0,3.0,1.0
1464,375510.0,0.0,1.0,,,,,,,,,,
1465,375510.0,0.0,3.0,,,,,,,,,,
1466,375510.0,4.0,2.0,,,,,,,,,,
1467,375510.0,3.0,7.0,,,,,,,,,,
1468,375510.0,3.0,2.0,,,,,,,,,,
1469,375510.0,2.0,2.0,,,,,,,,,,
1470,371420.0,6.0,4.0,,,,,,,,,,
1471,371420.0,3.0,0.0,,,,,,,,,,
1472,371420.0,8.0,5.0,,,,,,,,,,
1473,371420.0,9.0,0.0,,,,,,,,,,
1474,371420.0,9.0,2.0,,,,,,,,,,
1475,371420.0,1.0,0.0,,,,,,,,,,
1476,299740.0,225.0,105.0,,,,,,,,,,
1477,299740.0,204.0,87.0,,,,,,,,,,
1478,299740.0,448.0,257.0,,,,,,,,,,
1479,299740.0,696.0,369.0,,,,,,,,,,
1480,299740.0,267.0,143.0,,,,,,,,,,
1481,299740.0,262.0,167.0,,,,,,,,,,
1482,385760.0,93.0,109.0,90.0,6.0,5.6,80.0,6.0,0.0,0.0,5.0,2.0,8.0
1483,385760.0,65.0,88.0,90.0,6.0,5.6,80.0,6.0,0.0,0.0,5.0,2.0,8.0
1484,385760.0,221.0,249.0,90.0,6.0,5.6,80.0,6.0,0.0,0.0,5.0,2.0,8.0
1485,385760.0,242.0,220.0,90.0,6.0,5.6,80.0,6.0,0.0,0.0,5.0,2.0,8.0
1486,385760.0,142.0,135.0,90.0,6.0,5.6,80.0,6.0,0.0,0.0,5.0,2.0,8.0
1487,385760.0,109.0,77.0,90.0,6.0,5.6,80.0,6.0,0.0,0.0,5.0,2.0,8.0
1488,469730.0,4.0,2.0,,,,,,,,,,
1489,469730.0,3.0,1.0,,,,,,,,,,
1490,469730.0,8.0,4.0,,,,,,,,,,
1491,469730.0,5.0,1.0,,,,,,,,,,
1492,469730.0,4.0,0.0,,,,,,,,,,
1493,469730.0,6.0,0.0,,,,,,,,,,
1494,244450.0,112.0,20.0,68.0,17.0,6.4,122.0,3.0,13.0,1.0,15.0,4.0,21.0
1495,244450.0,121.0,10.0,68.0,17.0,6.4,122.0,3.0,13.0,1.0,15.0,4.0,21.0
1496,244450.0,169.0,23.0,68.0,17.0,6.4,122.0,3.0,13.0,1.0,15.0,4.0,21.0
1497,244450.0,170.0,19.0,68.0,17.0,6.4,122.0,3.0,13.0,1.0,15.0,4.0,21.0
1498,244450.0,124.0,16.0,68.0,17.0,6.4,122.0,3.0,13.0,1.0,15.0,4.0,21.0
1499,244450.0,186.0,29.0,68.0,17.0,6.4,122.0,3.0,13.0,1.0,15.0,4.0,21.0
1500,543460.0,38.0,44.0,74.0,14.0,3.8,110.0,8.0,5.0,1.0,5.0,2.0,10.0
1501,543460.0,11.0,15.0,74.0,14.0,3.8,110.0,8.0,5.0,1.0,5.0,2.0,10.0
1502,543460.0,21.0,36.0,74.0,14.0,3.8,110.0,8.0,5.0,1.0,5.0,2.0,10.0
1503,543460.0,25.0,25.0,74.0,14.0,3.8,110.0,8.0,5.0,1.0,5.0,2.0,10.0
1504,543460.0,62.0,48.0,74.0,14.0,3.8,110.0,8.0,5.0,1.0,5.0,2.0,10.0
1505,543460.0,12.0,15.0,74.0,14.0,3.8,110.0,8.0,5.0,1.0,5.0,2.0,10.0
1506,400110.0,1.0,0.0,79.0,10.0,7.5,15.0,6.0,4.0,0.0,2.0,1.0,0.0
1507,400110.0,1.0,0.0,79.0,10.0,7.5,15.0,6.0,4.0,0.0,2.0,1.0,0.0
1508,400110.0,0.0,1.0,79.0,10.0,7.5,15.0,6.0,4.0,0.0,2.0,1.0,0.0
1509,400110.0,6.0,0.0,79.0,10.0,7.5,15.0,6.0,4.0,0.0,2.0,1.0,0.0
1510,400110.0,4.0,2.0,79.0,10.0,7.5,15.0,6.0,4.0,0.0,2.0,1.0,0.0
1511,400110.0,2.0,1.0,79.0,10.0,7.5,15.0,6.0,4.0,0.0,2.0,1.0,0.0
1512,238320.0,846.0,35.0,80.0,59.0,8.3,1555.0,50.0,9.0,0.0,217.0,72.0,27.0
1513,238320.0,388.0,27.0,80.0,59.0,8.3,1555.0,50.0,9.0,0.0,217.0,72.0,27.0
1514,238320.0,595.0,38.0,80.0,59.0,8.3,1555.0,50.0,9.0,0.0,217.0,72.0,27.0
1515,238320.0,719.0,24.0,80.0,59.0,8.3,1555.0,50.0,9.0,0.0,217.0,72.0,27.0
1516,238320.0,288.0,15.0,80.0,59.0,8.3,1555.0,50.0,9.0,0.0,217.0,72.0,27.0
1517,238320.0,268.0,9.0,80.0,59.0,8.3,1555.0,50.0,9.0,0.0,217.0,72.0,27.0
1518,502520.0,33.0,8.0,,,,,,,,,,
1519,502520.0,58.0,8.0,,,,,,,,,,
1520,502520.0,83.0,14.0,,,,,,,,,,
1521,502520.0,211.0,33.0,,,,,,,,,,
1522,502520.0,102.0,19.0,,,,,,,,,,
1523,502520.0,120.0,23.0,,,,,,,,,,
1524,365310.0,1.0,0.0,,,,,,,,,,
1525,365310.0,0.0,0.0,,,,,,,,,,
1526,365310.0,0.0,0.0,,,,,,,,,,
1527,365310.0,2.0,0.0,,,,,,,,,,
1528,365310.0,1.0,0.0,,,,,,,,,,
1529,365310.0,,,,,,,,,,,,
1530,486150.0,0.0,1.0,,,,,,,,,,
1531,486150.0,2.0,1.0,,,,,,,,,,
1532,486150.0,0.0,2.0,,,,,,,,,,
1533,486150.0,1.0,2.0,,,,,,,,,,
1534,486150.0,0.0,0.0,,,,,,,,,,
1535,486150.0,0.0,0.0,,,,,,,,,,
1536,385800.0,266.0,15.0,,,,,,,,,,
1537,385800.0,170.0,12.0,,,,,,,,,,
1538,385800.0,323.0,20.0,,,,,,,,,,
1539,385800.0,276.0,25.0,,,,,,,,,,
1540,385800.0,190.0,15.0,,,,,,,,,,
1541,385800.0,163.0,8.0,,,,,,,,,,
1542,602890.0,11.0,5.0,,,,,,,,,,
1543,602890.0,4.0,5.0,,,,,,,,,,
1544,602890.0,21.0,3.0,,,,,,,,,,
1545,602890.0,18.0,5.0,,,,,,,,,,
1546,602890.0,5.0,0.0,,,,,,,,,,
1547,602890.0,7.0,7.0,,,,,,,,,,
1548,537360.0,0.0,0.0,,,,,,,,,,
1549,537360.0,0.0,0.0,,,,,,,,,,
1550,537360.0,2.0,1.0,,,,,,,,,,
1551,537360.0,1.0,0.0,,,,,,,,,,
1552,537360.0,0.0,0.0,,,,,,,,,,
1553,537360.0,0.0,1.0,,,,,,,,,,
1554,451350.0,0.0,0.0,,,,,,,,,,
1555,451350.0,,,,,,,,,,,,
1556,451350.0,0.0,0.0,,,,,,,,,,
1557,451350.0,0.0,0.0,,,,,,,,,,
1558,451350.0,0.0,0.0,,,,,,,,,,
1559,451350.0,,,,,,,,,,,,
1560,322330.0,1306.0,49.0,83.0,4.0,8.1,140.0,4.0,0.0,0.0,11.0,5.0,2.0
1561,322330.0,1015.0,40.0,83.0,4.0,8.1,140.0,4.0,0.0,0.0,11.0,5.0,2.0
1562,322330.0,1559.0,54.0,83.0,4.0,8.1,140.0,4.0,0.0,0.0,11.0,5.0,2.0
1563,322330.0,1385.0,51.0,83.0,4.0,8.1,140.0,4.0,0.0,0.0,11.0,5.0,2.0
1564,322330.0,820.0,44.0,83.0,4.0,8.1,140.0,4.0,0.0,0.0,11.0,5.0,2.0
1565,322330.0,919.0,37.0,83.0,4.0,8.1,140.0,4.0,0.0,0.0,11.0,5.0,2.0
1566,578330.0,109.0,53.0,80.0,4.0,8.0,23.0,3.0,1.0,0.0,2.0,2.0,0.0
1567,578330.0,25.0,9.0,80.0,4.0,8.0,23.0,3.0,1.0,0.0,2.0,2.0,0.0
1568,578330.0,21.0,21.0,80.0,4.0,8.0,23.0,3.0,1.0,0.0,2.0,2.0,0.0
1569,578330.0,20.0,8.0,80.0,4.0,8.0,23.0,3.0,1.0,0.0,2.0,2.0,0.0
1570,578330.0,6.0,8.0,80.0,4.0,8.0,23.0,3.0,1.0,0.0,2.0,2.0,0.0
1571,578330.0,13.0,4.0,80.0,4.0,8.0,23.0,3.0,1.0,0.0,2.0,2.0,0.0
1572,308000.0,0.0,0.0,,,,,,,,,,
1573,308000.0,0.0,1.0,,,,,,,,,,
1574,308000.0,0.0,0.0,,,,,,,,,,
1575,308000.0,0.0,0.0,,,,,,,,,,
1576,308000.0,1.0,0.0,,,,,,,,,,
1577,308000.0,2.0,1.0,,,,,,,,,,
1578,348960.0,,,,,,,,,,,,
1579,348960.0,0.0,0.0,,,,,,,,,,
1580,348960.0,0.0,0.0,,,,,,,,,,
1581,348960.0,0.0,0.0,,,,,,,,,,
1582,348960.0,0.0,0.0,,,,,,,,,,
1583,348960.0,0.0,0.0,,,,,,,,,,
1584,248610.0,45.0,2.0,83.0,13.0,7.8,102.0,11.0,2.0,0.0,16.0,5.0,4.0
1585,248610.0,40.0,3.0,83.0,13.0,7.8,102.0,11.0,2.0,0.0,16.0,5.0,4.0
1586,248610.0,104.0,10.0,83.0,13.0,7.8,102.0,11.0,2.0,0.0,16.0,5.0,4.0
1587,248610.0,86.0,11.0,83.0,13.0,7.8,102.0,11.0,2.0,0.0,16.0,5.0,4.0
1588,248610.0,33.0,3.0,83.0,13.0,7.8,102.0,11.0,2.0,0.0,16.0,5.0,4.0
1589,248610.0,31.0,2.0,83.0,13.0,7.8,102.0,11.0,2.0,0.0,16.0,5.0,4.0
1590,594720.0,2.0,3.0,,,,,,,,,,
1591,594720.0,0.0,1.0,,,,,,,,,,
1592,594720.0,2.0,0.0,,,,,,,,,,
1593,594720.0,3.0,2.0,,,,,,,,,,
1594,594720.0,,,,,,,,,,,,
1595,594720.0,0.0,1.0,,,,,,,,,,
1596,445220.0,113.0,12.0,,,,,,,,,,
1597,445220.0,71.0,10.0,,,,,,,,,,
1598,445220.0,97.0,15.0,,,,,,,,,,
1599,445220.0,104.0,17.0,,,,,,,,,,
1600,445220.0,47.0,14.0,,,,,,,,,,
1601,445220.0,50.0,5.0,,,,,,,,,,
1602,283430.0,0.0,0.0,,,,,,,,,,
1603,283430.0,0.0,0.0,,,,,,,,,,
1604,283430.0,0.0,1.0,,,,,,,,,,
1605,283430.0,1.0,0.0,,,,,,,,,,
1606,283430.0,0.0,0.0,,,,,,,,,,
1607,283430.0,0.0,0.0,,,,,,,,,,
1608,320300.0,142.0,24.0,68.0,6.0,8.4,115.0,1.0,5.0,0.0,30.0,1.0,1.0
1609,320300.0,150.0,13.0,68.0,6.0,8.4,115.0,1.0,5.0,0.0,30.0,1.0,1.0
1610,320300.0,214.0,24.0,68.0,6.0,8.4,115.0,1.0,5.0,0.0,30.0,1.0,1.0
1611,320300.0,388.0,36.0,68.0,6.0,8.4,115.0,1.0,5.0,0.0,30.0,1.0,1.0
1612,320300.0,109.0,14.0,68.0,6.0,8.4,115.0,1.0,5.0,0.0,30.0,1.0,1.0
1613,320300.0,254.0,25.0,68.0,6.0,8.4,115.0,1.0,5.0,0.0,30.0,1.0,1.0
